shuffle_id,brazil,canada,china,ethiopia,france,germany,guatemala,iceland,india,indonesia,kazakhstan,mexico,mongolia,morocco,netherlands,new_zealand,oman,pakistan,panama,peru,philippines,rwanda,saudi_arabia,serbia,singapore,south_korea,switzerland,thailand,uae,uk,usa,vietnam
138,1603.6882604180046,1466.198981360441,1571.1274808205674,1502.0804743430492,1498.0353206576278,1473.6904062085737,1519.479779996529,1512.2835400692272,1542.04715199561,1476.2578377001237,1434.9005404720929,1527.9537140961966,1402.414188353905,1477.1003395961873,1571.0943380726285,1498.5723040606952,1437.6498430273277,1566.6344714014049,1547.7668287288159,1580.786077174845,1499.439349928445,1425.5925360362792,1474.307758583829,1505.2512986232337,1452.3405426092447,1496.2980162848833,1453.4375030649926,1580.3902014587836,1461.6290939547907,1546.9724631599734,1452.1426310398472,1442.4367267018454
139,1601.4310098869305,1490.312237695573,1561.7005502536138,1498.9502553621796,1503.6692370500245,1466.813248863895,1510.5309844695046,1501.3010812280907,1535.7278620376326,1488.9907094725072,1439.63468305988,1521.8385733442499,1389.4427314136371,1471.9766993075993,1581.5641992947642,1497.976835144697,1440.8216015407222,1577.7815989598168,1547.4395464908732,1596.965907291824,1492.057918837561,1425.8373314001562,1474.6102585639976,1508.9629759946686,1453.3425716794343,1481.4665644850306,1474.8626374749533,1579.4890426590657,1458.6288428382306,1537.540435558187,1441.103316476451,1447.228551864249
140,1607.5666695634864,1489.462466940314,1560.4865495246063,1496.9245016974724,1502.3971396876368,1476.7258538332917,1521.3630640845433,1515.0801894078018,1529.7644675280128,1472.5543822820816,1433.7705329969288,1510.7405793076741,1392.7130761012143,1477.8159354338034,1566.325096977977,1508.3001894416363,1458.2636215850332,1564.2029425063981,1537.8702355761272,1583.9557500043554,1485.150279159593,1428.538356024452,1486.9828122277831,1504.59971962587,1466.1978433377574,1509.8727253542797,1456.1199312850797,1588.9165888406842,1446.6914640935613,1542.747847794015,1435.5390177789764,1442.3601699975534
141,1616.7929697761517,1490.7393564111428,1545.9100960988505,1485.3451290457936,1506.0827256453986,1467.0284591885884,1508.7204779243937,1508.6307104907805,1543.7376483664077,1491.1058309039054,1421.7059385804585,1519.2756599744268,1394.2704294027842,1475.5292060405434,1584.807860207139,1503.7218861441042,1438.3758130341273,1573.0842290463402,1532.944788876044,1584.0427633792058,1496.7558419091272,1424.3617345544574,1475.4995268397222,1518.6511107935219,1468.9913380446426,1499.7120131527922,1461.4844538683092,1574.9655598893505,1456.2077105303786,1532.3159168451114,1453.4031126850432,1445.7997023509574
142,1603.8243331512826,1477.3401292988833,1542.2259599606039,1495.9488457588852,1505.8200335112163,1484.1914578222838,1513.9494467588136,1515.7385291313446,1523.4397306059532,1478.159151330467,1444.352480784767,1518.232479270075,1386.0740382109752,1477.5750803016085,1579.0353492682234,1501.483376804177,1444.043774801883,1578.9897102013817,1553.1399309170756,1585.3821130721078,1493.8711755735803,1428.2693416649574,1467.7628846544176,1500.2902340359453,1466.221335566334,1501.067979778788,1457.555554269886,1582.0456787294972,1458.165552040929,1550.942429159582,1441.2847041912853,1443.5771793727904
143,1603.182160990155,1485.627408217949,1555.2941134839766,1489.3283118009317,1511.3061330493572,1479.9353863116398,1500.41201028861,1511.66049931043,1518.554505643137,1492.5940785032951,1440.6697899740384,1521.9186125050649,1401.1549069249866,1475.082380982575,1589.0627016318583,1508.5849598736024,1440.1263163006147,1567.7044738164197,1544.9542200750607,1584.838422653662,1482.2792993676155,1419.7389768942915,1467.523984183884,1516.8866503238576,1440.3204080162425,1498.5445226658733,1458.3209492353867,1589.9518453013638,1450.3292169737288,1543.4550545562759,1449.2950715830216,1461.362628561095
144,1605.0316354812594,1487.2785354881958,1567.888801793241,1487.5513799306723,1504.9602443333497,1471.818227319657,1510.0382537202136,1506.4481515672644,1518.7387591582874,1493.7010036310546,1433.0717220164322,1516.7827354578799,1393.562584608439,1485.405049887921,1579.5994786038107,1498.578899922999,1440.1678524465747,1589.1497573931174,1532.1766541677296,1588.5131421015647,1490.9611540466933,1415.1588605501424,1479.630119577705,1514.3196791813523,1460.1099510297329,1497.8624877644586,1451.1926522876258,1581.4855260216832,1455.5957565944693,1555.6178562963896,1447.5325623376777,1440.0705252824066
145,1613.676537283574,1477.8591228262394,1560.9545546078698,1490.9328989892274,1501.4957451014163,1458.017925021791,1516.8203295043013,1512.0727692670414,1535.2729544899164,1488.0602923064155,1426.4707207852045,1520.3378062143752,1407.2580518992224,1486.0139285303073,1578.528427873917,1500.184705122282,1451.551887833543,1560.7034199356465,1537.0783461393244,1582.2948574302536,1491.9492022546017,1441.192219321893,1474.6910606361457,1504.6737711133674,1458.7883051638605,1492.0582651877105,1462.9150308676042,1584.8518434719235,1441.9583380116896,1547.3711365535185,1442.1802197071434,1451.785326548674
146,1605.4424095029185,1481.5975931200317,1565.7483959696451,1494.4590720635315,1492.2255952716694,1466.1956309684754,1520.2288173330774,1498.9051132234054,1530.5109035671842,1477.6178203550464,1436.9031893919223,1526.4308977681621,1400.9145075393205,1466.8174664470719,1577.704989763039,1502.0193428830623,1452.7525949416045,1585.9853038535116,1535.1060057885472,1588.539165669724,1491.372813350134,1416.1586602239302,1482.1657202722233,1518.5390501369368,1455.0244022841846,1490.9145614581075,1459.951232792023,1576.1858430579007,1446.4033469115027,1549.8759012936114,1442.4982864539397,1464.8053663445553
147,1608.2941213298488,1463.2761770150246,1559.7578220847506,1498.9549001213122,1496.4754373946714,1467.4677064558375,1523.9677249144067,1494.1145101367213,1536.954057260369,1495.5154093245715,1441.049369058107,1523.7793994682113,1396.7161604534824,1488.881674203331,1573.9736148531754,1497.6616124285008,1443.27787953862,1582.090725407162,1527.126655042011,1570.0043856042262,1487.9361149550225,1425.4061400664798,1475.7169295138588,1512.003985135105,1485.6754986056717,1499.3217400138808,1457.0925495269325,1582.730814965817,1439.173915002847,1551.6486692228716,1435.7836886542746,1458.1706122428982
148,1600.9881456124747,1477.9617479068997,1548.0360420690618,1498.3206566953472,1511.8213575335874,1481.6829258983666,1519.7712621432647,1514.6789922262133,1537.6691874990738,1495.0234727125337,1430.938739657587,1525.3897848750007,1394.1485985956372,1482.6525356253685,1584.9631493741047,1487.1796770926287,1442.8966381873372,1584.4789612291383,1543.8690837199485,1579.850137065111,1482.2013103893694,1423.5395486820028,1475.297175526306,1511.982887434753,1473.7163128881393,1490.655351138135,1448.5518399457555,1586.9135453928454,1455.1416533248123,1525.1368283687036,1443.9367326541087,1440.6057185363836
149,1610.9387487050894,1493.489242578259,1545.6877762566564,1487.7175320557262,1487.5547478229357,1470.503072645924,1527.4615565935521,1506.5957754045573,1533.804871861717,1488.1951750850617,1442.076680312354,1505.0390289904553,1386.0072152334235,1487.059140861496,1577.5450758743268,1510.5323084861354,1448.9123672834794,1561.7562183230514,1545.2387146689946,1583.6137283309827,1487.3877077455168,1428.4591648765888,1475.702609670934,1524.7851888562761,1457.2716692082083,1504.7363239789508,1466.2011226522786,1578.4723286031622,1447.4385832385112,1541.4808708028756,1440.3802595126012,1447.955193479918
150,1613.442785674155,1483.481726235084,1560.5498078551007,1499.0213866899767,1495.99856050278,1468.2097776041326,1512.7327886931541,1510.991985758769,1531.0841882559855,1481.0228839796478,1437.6774943262549,1517.4738850957738,1402.0003638929338,1481.0065748660377,1579.571496074474,1500.9940756689098,1458.2959341916674,1580.4022416304465,1548.2649326579533,1582.2851901087506,1493.923982108992,1423.4022509345532,1474.1380874937481,1507.9615821028194,1466.990267718923,1488.6303741045522,1456.1053714958673,1581.2539737837649,1447.5625947853357,1530.3198845652373,1437.763660088851,1447.4398910553691
151,1601.522458273944,1479.0449952992192,1557.3123633768314,1496.5128070910016,1502.8106014608184,1483.829364559334,1511.5397019232669,1502.5005853160312,1522.0641628597555,1486.5745331469116,1437.3291109059817,1513.4592297721535,1409.2435264321714,1469.2652830289207,1576.675061485135,1506.078510459424,1451.3769797896055,1571.7733863479348,1532.7584058537302,1584.719605524896,1495.1800537177298,1429.0830585873466,1472.7746580439114,1506.0174234631031,1473.3842899723745,1507.0061387598564,1458.812845458389,1582.4725318794451,1446.0890446751337,1544.6822393506225,1438.407373969284,1449.699669215737
152,1599.7173911547834,1472.8848340560653,1552.1363240091891,1487.809524133002,1506.4969237273745,1475.5256070674116,1519.3562796476854,1508.4636571228787,1517.326498995246,1484.25466281426,1443.1446574630804,1509.166718529656,1407.9472653795553,1487.123507667656,1582.6255197320893,1500.9728440231588,1438.2570653404266,1586.8278701424522,1540.0222819266016,1586.953836463011,1489.1967587246943,1424.3852551908176,1473.8971103836336,1510.3025896344113,1459.792202944319,1494.3523209060177,1453.2139146303173,1574.6427492107907,1444.03202384668,1555.3034496094315,1459.74294647595,1454.1254090473542
153,1614.8770897097115,1478.6344902781125,1559.2631160428348,1495.386576247879,1504.2780921501076,1480.7497074706591,1515.7611686502194,1509.502910086613,1528.655570827302,1485.2400948175934,1430.2674471918453,1519.4953126230423,1402.293786760272,1481.685109329126,1570.4589880474841,1487.775045945967,1441.9984925143624,1580.0200848266977,1547.1576816413328,1581.8656433387118,1487.9942364596086,1435.6263637014065,1471.6814281426143,1513.9397925672995,1456.6045703969637,1495.8459677680553,1464.0152307523956,1592.636406884432,1447.2858807849543,1535.864752378035,1448.8285951523449,1434.3103665120161
154,1609.3432872407236,1486.6954865499083,1557.755082286005,1487.650865282334,1501.1612216745177,1477.9050986594757,1513.7433822691225,1513.2614084611787,1539.9930590229444,1482.4885293072819,1436.7419809173268,1517.9891544540196,1400.3209095083637,1484.0953531240077,1576.7581691212577,1491.108021388904,1449.2867479416632,1574.4980752846307,1543.1434842637887,1587.6471337940627,1488.691777014959,1427.134467978131,1470.3793323622717,1518.1623565128305,1444.3009503802186,1500.9938386885844,1458.5331786030035,1581.2922626364934,1443.4454462912893,1544.203607473983,1463.2398916669088,1428.03643983981
155,1596.1478627576419,1495.8750471197939,1562.6589577859124,1485.8592899480009,1504.5173160894778,1469.095446229731,1526.9131013458439,1517.1441612922333,1524.0210518735973,1489.7863035070716,1436.418123189296,1518.2429427775967,1393.8056970941118,1484.1692422612737,1591.1248827096254,1496.567248345285,1453.0840239593692,1564.774504115103,1532.450043150621,1579.2490982546947,1491.7712950196862,1418.459268751878,1491.3900164294482,1514.024065568182,1451.244572428248,1502.844786852629,1451.2037133810331,1580.1335185206713,1450.2519770560407,1552.5220410119932,1427.0699708420923,1447.1804303318174
156,1607.4543561269863,1468.6872355398464,1551.579393976421,1499.6335533664444,1500.053942720796,1476.1304402123292,1519.898482123308,1504.6095885068548,1544.3376904113773,1483.582956286002,1439.059325458113,1520.8768120767697,1399.4740636866454,1487.7625854984872,1589.2711650958895,1502.6005699875477,1445.206823078544,1581.639712815638,1536.0200048291172,1574.7834784381148,1484.0192360230233,1432.8296272566158,1477.9482633381215,1520.8595208658155,1462.9953343172365,1488.2163719181203,1440.2731477613665,1576.2928741886599,1454.5025410326568,1539.5305204980184,1445.129819689779,1444.7405628753545
157,1594.851512112715,1478.8833149486952,1563.568585659801,1480.8521011684563,1504.8300069158245,1486.1929774994012,1524.3776940057214,1506.7555602464106,1521.284621717672,1488.246794186609,1432.2884355399563,1510.000240130356,1397.1817386189618,1472.858844283487,1575.1799235782946,1506.380671451428,1449.9454043039373,1567.25379380822,1552.5924128403897,1582.8342740089377,1481.8505807903368,1430.5589633723998,1486.7767114985834,1515.063115878171,1459.3175783270642,1525.8051569473323,1457.1966734559912,1583.7547358982408,1446.667875428932,1540.3853902608735,1440.395109889398,1435.8692012274028
158,1590.8927411299057,1477.5680522790813,1564.4594863904204,1492.334320637469,1496.2606107649588,1468.3570505845096,1516.1831171918852,1508.83449443356,1540.965476512802,1476.7971176421686,1437.3896948528825,1513.9930852507232,1379.4111612432923,1474.4389662204073,1579.8094779062635,1510.849538812539,1441.220097180154,1593.3952822511008,1543.9827022074126,1585.3125959203137,1486.9073283533432,1433.3212551181405,1482.7408022220197,1511.897958670437,1460.8711853093448,1509.6793948137356,1453.8773929068784,1583.523670405098,1460.8014908552277,1538.161143091329,1435.3473053566242,1450.4160034859717
159,1612.9078245918872,1489.7157014786676,1567.378298681108,1488.4038893671704,1490.5986953951567,1461.7013551745142,1526.307404925344,1501.5889287665032,1543.1462393544773,1487.6157917683997,1443.0504981457436,1515.6263697899665,1401.5868562202954,1483.426002366505,1582.5644652284311,1490.815947208789,1441.475163601773,1568.3366309137823,1523.7354972962466,1582.2219418254167,1483.0616347482662,1436.394948095185,1477.1362503506082,1512.3248854051822,1463.3727649545267,1499.1815726686807,1465.7909031040178,1575.981304147846,1451.4075869180704,1533.1278244430582,1446.3081324502227,1453.7086906141583
160,1602.4551165036353,1482.1526227851368,1567.9199018376553,1498.3383042829728,1497.476470285837,1470.9236304721721,1511.6531949583944,1508.7626809635049,1537.2097621262321,1491.8359072244994,1431.7252199550296,1522.0534668920063,1404.3384262220159,1478.473162326401,1577.1399811622864,1493.0449206100702,1443.7979103851353,1568.4665588256262,1539.8218386728624,1579.3849592256902,1491.4618423846937,1415.9756599535438,1478.4783936019958,1506.7172573795915,1464.2594590767305,1497.302717833735,1445.0227003038383,1585.6770845772435,1465.08991400943,1545.0717757788555,1446.2704184856598,1451.6987408975194
161,1607.2679979902887,1470.440780456451,1555.6785449053991,1492.9879810816014,1502.3588832364617,1480.1191204258962,1503.4498733911785,1510.0986486200843,1521.872796474952,1492.2280520343854,1435.3185184691877,1509.5165672187177,1397.391493177383,1482.4932834525098,1577.927019269571,1505.8045449687431,1439.1896724060311,1571.6184393714395,1541.9601424286298,1587.455602853005,1486.9365645618625,1418.4486056044539,1484.2899301279465,1522.6570274194735,1465.693716761546,1516.439428914833,1464.1092046237268,1570.2869831969458,1456.439236077054,1533.4923227425545,1442.7317008423954,1453.2973168952922
162,1604.835007022275,1483.7530728471709,1563.6856589017505,1497.653509502232,1500.1440306466422,1467.0367265747661,1517.2774162515918,1509.2489954773737,1526.9767832358912,1489.3327104193004,1441.8599653321032,1522.4650387548952,1386.3834011245851,1478.2775952448746,1585.1892716751136,1502.4288020552283,1459.692019479683,1569.0708548201146,1534.329730960465,1584.765970001486,1491.542706751678,1428.1915778975847,1470.5729804816842,1506.1895044838252,1465.1697999682158,1509.985003786533,1446.9903001064283,1586.2160281433648,1450.0983265310902,1535.5168683331963,1442.7171910628986,1442.403152125958
163,1607.71470402595,1473.4098374869866,1578.004303760687,1484.9224658867815,1504.93036844747,1474.886126928934,1507.4458651580512,1510.2965715325852,1523.330483839319,1487.6328737326128,1427.992996641423,1520.5737469418377,1410.7293030654002,1476.1825754148135,1587.9760421664737,1502.107579969196,1440.5594080487715,1584.3542438940995,1542.9721269588179,1581.0035549565312,1494.1565943434045,1422.6134785416111,1478.898856228521,1513.080966302185,1465.6922231512624,1488.058243064165,1453.4704477062717,1574.485341660693,1454.81834077338,1543.1170303825288,1435.3308233808766,1449.2524756083594
